,Unnamed: 0,Overs,Mdns,Runs,Wkts,Econ,Opposition,Ground,Start Date,Match_ID,Bowler,Player_ID
6506,6507,1.0,0,5,1,5.00,v Bangladesh,Dambulla,16 Jun 2010,ODI # 2993,Rohit Sharma ,34102
6508,6509,1.0,0,9,0,9.00,v Sri Lanka,Dambulla,22 Jun 2010,ODI # 2999,Rohit Sharma ,34102
6514,6515,4.0,0,19,0,4.75,v New Zealand,Bengaluru,7 Dec 2010,ODI # 3076,Rohit Sharma ,34102
6516,6517,7.0,0,30,2,4.28,v South Africa,Durban,12 Jan 2011,ODI # 3079,Rohit Sharma ,34102
6517,6518,2.0,0,12,1,6.00,v South Africa,Johannesburg,15 Jan 2011,ODI # 3080,Rohit Sharma ,34102
6518,6519,1.0,0,5,0,5.00,v South Africa,Cape Town,18 Jan 2011,ODI # 3082,Rohit Sharma ,34102
6519,6520,2.0,0,6,0,3.00,v South Africa,Port Elizabeth,21 Jan 2011,ODI # 3084,Rohit Sharma ,34102
6520,6521,2.0,0,14,0,7.00,v South Africa,Centurion,23 Jan 2011,ODI # 3087,Rohit Sharma ,34102
6527,6528,2.0,0,8,0,4.00,v West Indies,Cuttack,29 Nov 2011,ODI # 3217,Rohit Sharma ,34102
6530,6531,5.0,0,39,0,7.80,v West Indies,Indore,8 Dec 2011,ODI # 3223,Rohit Sharma ,34102
6532,6533,2.0,0,17,1,8.50,v Australia,Melbourne,5 Feb 2012,ODI # 3231,Rohit Sharma ,34102
6534,6535,2.0,0,15,0,7.50,v Australia,Adelaide,12 Feb 2012,ODI # 3237,Rohit Sharma ,34102
6535,6536,2.0,0,10,0,5.00,v Sri Lanka,Adelaide,14 Feb 2012,ODI # 3239,Rohit Sharma ,34102
6536,6537,3.0,0,17,1,5.66,v Australia,Brisbane,19 Feb 2012,ODI # 3244,Rohit Sharma ,34102
6537,6538,3.0,0,14,0,4.66,v Sri Lanka,Dhaka,13 Mar 2012,ODI # 3259,Rohit Sharma ,34102
6538,6539,2.0,0,13,0,6.50,v Bangladesh,Dhaka,16 Mar 2012,ODI # 3261,Rohit Sharma ,34102
6539,6540,3.0,0,19,0,6.33,v Pakistan,Dhaka,18 Mar 2012,ODI # 3263,Rohit Sharma ,34102
6542,6543,1.0,0,4,0,4.00,v Sri Lanka,Colombo (RPS),28 Jul 2012,ODI # 3293,Rohit Sharma ,34102
6543,6544,2.0,0,6,0,3.00,v Sri Lanka,Colombo (RPS),31 Jul 2012,ODI # 3294,Rohit Sharma ,34102
6544,6545,6.0,0,23,0,3.83,v Sri Lanka,Pallekele,4 Aug 2012,ODI # 3295,Rohit Sharma ,34102
6568,6569,2.0,0,4,0,2.00,v West Indies,Kochi,21 Nov 2013,ODI # 3436,Rohit Sharma ,34102
6580,6581,5.0,0,29,0,5.80,v Sri Lanka,Fatullah,28 Feb 2014,ODI # 3476,Rohit Sharma ,34102
6591,6592,3.0,0,21,0,7.00,v Ireland,Hamilton,10 Mar 2015,ODI # 3631,Rohit Sharma ,34102
6603,6604,1.0,0,11,0,11.00,v Australia,Perth,12 Jan 2016,ODI # 3723,Rohit Sharma ,34102
6672,6673,3.0,0,21,0,7.00,v Pakistan,Centurion,26 Sep 2009,ODI # 2898,Virat Kohli ,253802
6685,6686,1.4,0,12,0,7.20,v Sri Lanka,Dhaka,13 Jan 2010,ODI # 2943,Virat Kohli ,253802
6688,6689,2.0,0,11,0,5.50,v South Africa,Ahmedabad,27 Feb 2010,ODI # 2963,Virat Kohli ,253802
6696,6697,3.0,0,16,0,5.33,v Sri Lanka,Dambulla,24 Jun 2010,ODI # 3001,Virat Kohli ,253802
6717,6718,1.0,0,6,0,6.00,v Australia,Ahmedabad,24 Mar 2011,ODI # 3143,Virat Kohli ,253802
6719,6720,1.0,0,6,0,6.00,v Sri Lanka,Mumbai,2 Apr 2011,ODI # 3148,Virat Kohli ,253802
6720,6721,3.0,1,16,0,5.33,v West Indies,Port of Spain,6 Jun 2011,ODI # 3159,Virat Kohli ,253802
6722,6723,1.0,0,7,0,7.00,v West Indies,North Sound,11 Jun 2011,ODI # 3161,Virat Kohli ,253802
6724,6725,3.0,0,13,0,4.33,v West Indies,Kingston,16 Jun 2011,ODI # 3163,Virat Kohli ,253802
6726,6727,3.0,0,22,0,7.33,v England,Southampton,6 Sep 2011,ODI # 3187,Virat Kohli ,253802
6729,6730,6.0,0,44,1,7.33,v England,Cardiff,16 Sep 2011,ODI # 3195,Virat Kohli ,253802
6730,6731,3.0,0,11,0,3.66,v England,Hyderabad (Deccan),14 Oct 2011,ODI # 3199,Virat Kohli ,253802
6731,6732,5.0,0,18,0,3.60,v England,Delhi,17 Oct 2011,ODI # 3201,Virat Kohli ,253802
6732,6733,3.0,0,20,1,6.66,v England,Mohali,20 Oct 2011,ODI # 3205,Virat Kohli ,253802
6733,6734,4.0,0,14,0,3.50,v England,Mumbai,23 Oct 2011,ODI # 3207,Virat Kohli ,253802
6739,6740,1.0,0,11,0,11.00,v West Indies,Chennai,11 Dec 2011,ODI # 3224,Virat Kohli ,253802
6740,6741,1.0,0,4,0,4.00,v Australia,Melbourne,5 Feb 2012,ODI # 3231,Virat Kohli ,253802
6745,6746,1.0,0,14,0,14.00,v Sri Lanka,Brisbane,21 Feb 2012,ODI # 3246,Virat Kohli ,253802
6754,6755,2.0,0,7,0,3.50,v Sri Lanka,Colombo (RPS),31 Jul 2012,ODI # 3294,Virat Kohli ,253802
6755,6756,1.0,0,3,0,3.00,v Sri Lanka,Pallekele,4 Aug 2012,ODI # 3295,Virat Kohli ,253802
6756,6757,2.5,0,21,0,7.41,v Pakistan,Chennai,30 Dec 2012,ODI # 3314,Virat Kohli ,253802
6759,6760,1.0,0,9,0,9.00,v England,Rajkot,11 Jan 2013,ODI # 3318,Virat Kohli ,253802
6765,6766,4.0,0,26,0,6.50,v West Indies,The Oval,11 Jun 2013,ODI # 3368,Virat Kohli ,253802
6766,6767,2.0,0,11,0,5.50,v Pakistan,Birmingham,15 Jun 2013,ODI # 3372,Virat Kohli ,253802
6770,6771,2.0,0,9,0,4.50,v Sri Lanka,Kingston,2 Jul 2013,ODI # 3382,Virat Kohli ,253802
6773,6774,3.0,0,17,0,5.66,v Sri Lanka,Port of Spain,11 Jul 2013,ODI # 3388,Virat Kohli ,253802
6776,6777,1.0,0,7,0,7.00,v Zimbabwe,Harare,28 Jul 2013,ODI # 3399,Virat Kohli ,253802
6779,6780,1.0,0,12,0,12.00,v Australia,Pune,13 Oct 2013,ODI # 3419,Virat Kohli ,253802
6781,6782,1.0,0,18,0,18.00,v Australia,Mohali,19 Oct 2013,ODI # 3421,Virat Kohli ,253802
6783,6784,2.0,0,15,0,7.50,v Australia,Nagpur,30 Oct 2013,ODI # 3424,Virat Kohli ,253802
6788,6789,2.0,0,15,1,7.50,v South Africa,Johannesburg,5 Dec 2013,ODI # 3442,Virat Kohli ,253802
6789,6790,3.0,0,17,0,5.66,v South Africa,Durban,8 Dec 2013,ODI # 3443,Virat Kohli ,253802
6790,6791,3.0,0,22,0,7.33,v South Africa,Centurion,11 Dec 2013,ODI # 3444,Virat Kohli ,253802
6791,6792,3.0,0,13,0,4.33,v New Zealand,Napier,19 Jan 2014,ODI # 3456,Virat Kohli ,253802
6792,6793,2.0,0,12,0,6.00,v New Zealand,Hamilton,22 Jan 2014,ODI # 3458,Virat Kohli ,253802
6795,6796,7.0,0,36,1,5.14,v New Zealand,Wellington,31 Jan 2014,ODI # 3467,Virat Kohli ,253802
6796,6797,1.1,0,6,0,5.14,v Bangladesh,Fatullah,26 Feb 2014,ODI # 3474,Virat Kohli ,253802
6805,6806,2.0,0,20,0,10.00,v West Indies,Delhi,11 Oct 2014,ODI # 3533,Virat Kohli ,253802
6806,6807,1.0,0,14,0,14.00,v West Indies,Dharamsala,17 Oct 2014,ODI # 3535,Virat Kohli ,253802
6807,6808,0.5,0,6,0,7.20,v Sri Lanka,Cuttack,2 Nov 2014,ODI # 3539,Virat Kohli ,253802
6823,6824,1.0,0,7,0,7.00,v Australia,Sydney,26 Mar 2015,ODI # 3645,Virat Kohli ,253802
6824,6825,2.0,0,12,0,6.00,v Bangladesh,Dhaka,18 Jun 2015,ODI # 3658,Virat Kohli ,253802
6827,6828,0.2,0,1,0,3.00,v South Africa,Kanpur,11 Oct 2015,ODI # 3689,Virat Kohli ,253802
6831,6832,2.0,0,14,0,7.00,v South Africa,Mumbai,25 Oct 2015,ODI # 3700,Virat Kohli ,253802
6832,6833,2.0,0,13,0,6.50,v Australia,Perth,12 Jan 2016,ODI # 3723,Virat Kohli ,253802
6833,6834,1.0,0,7,0,7.00,v Australia,Brisbane,15 Jan 2016,ODI # 3724,Virat Kohli ,253802
6846,6847,3.0,0,17,0,5.66,v Sri Lanka,The Oval,8 Jun 2017,ODI # 3882,Virat Kohli ,253802
6858,6859,2.0,0,12,0,6.00,v Sri Lanka,Colombo (RPS),31 Aug 2017,ODI # 3908,Virat Kohli ,253802
6893,6894,5.0,0,25,1,5.00,v Ireland,Dublin (Malahide),8 May 2015,ODI # 3650,Mark Wood,351588
6894,6895,10.0,0,48,1,4.80,v New Zealand,Southampton,14 Jun 2015,ODI # 3656,Mark Wood,351588
6895,6896,10.0,0,49,1,4.90,v New Zealand,Nottingham,17 Jun 2015,ODI # 3657,Mark Wood,351588
6896,6897,10.0,0,60,0,6.00,v New Zealand,Chester-le-Street,20 Jun 2015,ODI # 3659,Mark Wood,351588
6897,6898,10.0,0,72,1,7.20,v Australia,Southampton,3 Sep 2015,ODI # 3680,Mark Wood,351588
6898,6899,9.0,0,65,0,7.22,v Australia,Leeds,11 Sep 2015,ODI # 3683,Mark Wood,351588
6899,6900,5.0,1,25,1,5.00,v Australia,Manchester,13 Sep 2015,ODI # 3684,Mark Wood,351588
6900,6901,10.0,0,57,1,5.70,v Pakistan,Southampton,24 Aug 2016,ODI # 3770,Mark Wood,351588
6901,6902,10.0,1,46,3,4.60,v Pakistan,Lord's,27 Aug 2016,ODI # 3771,Mark Wood,351588
6902,6903,10.0,0,75,1,7.50,v Pakistan,Nottingham,30 Aug 2016,ODI # 3773,Mark Wood,351588
6903,6904,10.0,0,56,2,5.60,v Pakistan,Cardiff,4 Sep 2016,ODI # 3777,Mark Wood,351588
6904,6905,6.0,0,24,1,4.00,v Ireland,Bristol,5 May 2017,ODI # 3864,Mark Wood,351588
6905,6906,8.1,0,38,2,4.65,v Ireland,Lord's,7 May 2017,ODI # 3865,Mark Wood,351588
6906,6907,6.0,0,49,1,8.16,v South Africa,Leeds,24 May 2017,ODI # 3872,Mark Wood,351588
6907,6908,10.0,0,47,0,4.70,v South Africa,Southampton,27 May 2017,ODI # 3873,Mark Wood,351588
6908,6909,10.0,1,58,0,5.80,v Bangladesh,The Oval,1 Jun 2017,ODI # 3875,Mark Wood,351588
6909,6910,9.0,0,32,1,3.55,v New Zealand,Cardiff,6 Jun 2017,ODI # 3880,Mark Wood,351588
6910,6911,10.0,1,33,4,3.30,v Australia,Birmingham,10 Jun 2017,ODI # 3885,Mark Wood,351588
6911,6912,8.0,1,37,0,4.62,v Pakistan,Cardiff,14 Jun 2017,ODI # 3889,Mark Wood,351588
6912,6913,10.0,0,49,1,4.90,v Australia,Melbourne,14 Jan 2018,ODI # 3951,Mark Wood,351588
6913,6914,9.0,0,55,0,6.11,v Australia,Brisbane,19 Jan 2018,ODI # 3958,Mark Wood,351588
6914,6915,10.0,1,46,2,4.60,v Australia,Sydney,21 Jan 2018,ODI # 3960,Mark Wood,351588
6915,6916,9.0,0,58,1,6.44,v Australia,Adelaide,26 Jan 2018,ODI # 3966,Mark Wood,351588
6916,6917,6.0,0,36,0,6.00,v New Zealand,Wellington,3 Mar 2018,ODI # 3982,Mark Wood,351588
6917,6918,8.0,0,65,1,8.12,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989,Mark Wood,351588
6918,6919,8.0,0,26,1,3.25,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992,Mark Wood,351588
6919,6920,10.0,0,71,1,7.10,v Scotland,Edinburgh,10 Jun 2018,ODI # 4008,Mark Wood,351588
6920,6921,8.0,1,32,1,4.00,v Australia,The Oval,13 Jun 2018,ODI # 4009,Mark Wood,351588
6921,6922,9.0,1,57,1,6.33,v Australia,Cardiff,16 Jun 2018,ODI # 4010,Mark Wood,351588
6922,6923,7.0,0,38,0,5.42,v Australia,Nottingham,19 Jun 2018,ODI # 4011,Mark Wood,351588
6923,6924,9.0,1,49,2,5.44,v Australia,Chester-le-Street,21 Jun 2018,ODI # 4012,Mark Wood,351588
6924,6925,6.0,0,55,0,9.16,v India,Nottingham,12 Jul 2018,ODI # 4014,Mark Wood,351588
6925,6926,5.0,0,31,1,6.20,v India,Lord's,14 Jul 2018,ODI # 4016,Mark Wood,351588
6926,6927,10.0,2,30,1,3.00,v India,Leeds,17 Jul 2018,ODI # 4018,Mark Wood,351588
6927,6928,8.0,0,55,0,6.87,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058,Mark Wood,351588
6928,6929,7.0,0,49,0,7.00,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096,Mark Wood,351588
6929,6930,10.0,0,38,1,3.80,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097,Mark Wood,351588
6931,6932,10.0,0,60,4,6.00,v West Indies,St George's,27 Feb 2019,ODI # 4099,Mark Wood,351588
6932,6933,6.0,0,55,2,9.16,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103,Mark Wood,351588
6933,6934,10.0,0,71,2,7.10,v Pakistan,Nottingham,17 May 2019,ODI # 4138,Mark Wood,351588
6934,6935,7.0,0,31,1,4.42,v Australia,Sydney,23 Jan 2011,ODI # 3086,Chris Woakes,247235
6935,6936,10.0,0,45,6,4.50,v Australia,Brisbane,30 Jan 2011,ODI # 3091,Chris Woakes,247235
6936,6937,9.2,0,73,0,7.82,v Australia,Sydney,2 Feb 2011,ODI # 3094,Chris Woakes,247235
6937,6938,6.0,1,20,0,3.33,v Ireland,Dublin,25 Aug 2011,ODI # 3185,Chris Woakes,247235
6939,6940,6.0,0,35,0,5.83,v South Africa,Nottingham,5 Sep 2012,ODI # 3304,Chris Woakes,247235
6940,6941,9.0,0,60,1,6.66,v India,Kochi,15 Jan 2013,ODI # 3320,Chris Woakes,247235
6941,6942,9.0,1,45,1,5.00,v India,Dharamsala,27 Jan 2013,ODI # 3329,Chris Woakes,247235
6942,6943,10.0,0,52,2,5.20,v New Zealand,Hamilton,17 Feb 2013,ODI # 3335,Chris Woakes,247235
6943,6944,10.0,0,68,3,6.80,v New Zealand,Napier,20 Feb 2013,ODI # 3336,Chris Woakes,247235
6944,6945,9.0,0,34,1,3.77,v New Zealand,Auckland,23 Feb 2013,ODI # 3338,Chris Woakes,247235
6945,6946,6.0,0,45,0,7.50,v New Zealand,Lord's,31 May 2013,ODI # 3360,Chris Woakes,247235
6946,6947,7.0,0,49,0,7.00,v New Zealand,Southampton,2 Jun 2013,ODI # 3361,Chris Woakes,247235
6947,6948,10.0,1,52,4,5.20,v India,Cardiff,27 Aug 2014,ODI # 3517,Chris Woakes,247235
6948,6949,8.0,1,43,1,5.37,v India,Nottingham,30 Aug 2014,ODI # 3520,Chris Woakes,247235
6949,6950,4.0,0,40,0,10.00,v India,Birmingham,2 Sep 2014,ODI # 3523,Chris Woakes,247235
6950,6951,10.0,1,61,0,6.10,v India,Leeds,5 Sep 2014,ODI # 3525,Chris Woakes,247235
6951,6952,10.0,0,68,2,6.80,v Sri Lanka,Colombo (RPS),26 Nov 2014,ODI # 3554,Chris Woakes,247235
6952,6953,5.0,0,23,0,4.60,v Sri Lanka,Colombo (RPS),29 Nov 2014,ODI # 3557,Chris Woakes,247235
6953,6954,7.0,0,41,3,5.85,v Sri Lanka,Hambantota,3 Dec 2014,ODI # 3561,Chris Woakes,247235
6954,6955,9.0,0,53,1,5.88,v Sri Lanka,Colombo (RPS),7 Dec 2014,ODI # 3563,Chris Woakes,247235
6955,6956,8.0,0,47,6,5.87,v Sri Lanka,Pallekele,10 Dec 2014,ODI # 3565,Chris Woakes,247235
6956,6957,10.0,1,51,2,5.10,v Sri Lanka,Pallekele,13 Dec 2014,ODI # 3567,Chris Woakes,247235
6957,6958,9.0,0,71,0,7.88,v Sri Lanka,Colombo (RPS),16 Dec 2014,ODI # 3569,Chris Woakes,247235
